arrival_time,job_size
1976787,9
1976789,10
1976791,20
1976804,19
1976820,7
1976857,12
1976884,5
1976893,7
1976920,8
1976924,24
1976968,14
1976979,7
1977017,36
1977019,10
1977035,33
1977039,20
1977064,21
1977095,12
1977106,6
1977165,9
1977167,28
1977171,13
1977223,28
1977234,189
1977279,11
1977280,17
1977360,6
1977361,5
1977366,7
1977429,6
1977494,10
1977512,8
1977524,10
1977525,11
1977531,15
1977538,36
1977553,18
1977579,10
1977587,30
1977605,13
1977631,33
1977641,35
1977679,18
1977693,30
1977726,19
1977734,11
1977748,48
1977795,33
1977858,7
1977944,23
1977962,13
1977993,12
1978011,9
1978065,38
1978211,15
1978258,6
1978259,8
1978261,9
1978291,8
1978297,32
1978311,6
1978325,19
1978405,8
1978462,15
1978464,5
1978555,13
1978650,8
1978655,28
1978689,5
1978690,7
1978695,9
1978747,6
1978771,14
1978793,7
1978800,89
1978880,58
1978907,68
1978958,10
1978995,22
1979018,13
1979021,11
1979044,31
1979072,749
1979125,9
1979128,15
1979142,10
1979193,164
1979209,7
1979229,59
1979291,10
1979401,10
1979407,13
1979408,26
1979459,161
1979463,16
1979474,258
1979548,19
1979556,21
1979559,8
1979563,16
1979600,13
1979607,8
1979638,7
1979643,8
1979681,9
1979717,13
1979782,31
1979783,19
1979795,53
1979796,17
1979803,40
1979809,39
1979815,17
1979847,10
1979864,22
1979922,26
1979959,18
1979992,10
1980010,23
1980023,363
1980040,10
1980085,14
1980108,9
1980109,10
1980126,16
1980146,9
1980162,11
1980183,16
1980195,5
1980224,15
1980231,35
1980282,7
1980346,10
1980401,30
1980423,12
1980459,20
1980469,22
1980488,12
1980522,19
1980548,24
1980600,10
1980635,11
1980694,12
1980734,50
1980799,20
1980815,29
1980819,5
1980874,10
1980981,63
1981051,7
1981142,11
1981203,32
1981204,6
1981335,9
1981339,22
1981382,6
1981403,6
1981416,23
1981461,7
1981504,10
1981506,21
1981529,17
1981532,18
1981593,10
1981692,6
1981696,34
1981702,34
1981734,13
1981785,8
1981828,7
1981840,7
1981859,36
1981900,18
1981908,23
1981909,11
1981923,8
1981943,23
1981976,6
1981980,5
1981989,8
1982004,14
1982055,10
1982069,77
1982071,7
1982077,26
1982079,14
1982082,650
1982083,7
1982088,7
1982093,15
1982182,8
1982203,6
1982230,6
1982273,14
1982278,11
1982281,5
1982283,6
1982303,7
1982307,8
1982340,7
1982372,18
1982415,12
1982437,13
1982454,39
1982455,8
1982456,6
1982508,14
1982515,5
1982555,12
1982580,5
1982608,6
1982627,12
1982728,6
1982743,16
1982751,18
1982771,51
1982796,8
1982846,36
1982847,8
1982868,8
1982904,22
1982940,7
1983013,14
1983028,13
1983080,31
1983201,9
1983213,14
1983274,9
1983277,5
1983294,7
1983329,9
1983361,9
1983399,14
1983417,8
1983429,24
1983536,21
1983576,27
1983579,379
1983589,20
1983590,24
1983595,76
1983608,36
1983621,78
1983671,24
1983708,6
1983754,8
1983822,17
1983835,20
1983843,13
1983845,9
1983848,13
1983856,17
1983889,6
1983892,14
1983927,11
1983933,20
1983943,30
1983968,21
1984015,7
1984037,7
1984046,6
1984087,9
1984213,67
1984246,10
1984281,13
1984357,12
1984374,16
1984387,100
1984448,10
1984449,31
1984451,59
1984480,14
1984490,16
1984497,38
1984509,9
1984518,25
1984574,13
1984587,11
1984663,26
1984687,52
1984690,111
1984704,20
1984753,51
1984762,12
1984789,26
1984867,70
1984868,45
1984896,30
1984902,13
1984903,92
1984925,19
1984942,28
1984950,19
1984970,9
1985006,27
1985011,36
1985019,60
1985025,54
1985047,34
1985087,19
1985098,59
1985147,9
1985160,17
1985183,15
1985190,22
1985202,8
1985234,63
1985244,7
1985253,12
1985295,7
1985334,27
1985441,11
1985461,14
1985472,10
1985639,33
1985640,30
1985688,32
1985707,16
1985760,10
1985896,33
1985907,14
1985911,6
1985976,19
1986025,5
1986037,20
1986070,12
1986104,7
1986119,7
1986142,10
1986157,15
1986180,63
1986196,7
1986242,25
1986397,11
1986417,13
1986450,8
1986457,29
1986494,6
1986519,11
1986526,8
1986532,37
1986553,9
1986567,12
1986568,12
1986581,11
1986643,8
1986719,6
1986730,10
1986736,7
1986738,5
1986795,8
1986802,15
1986825,11
1986857,26
1986875,6
1986897,9
1987004,5
1987010,16
1987011,5
1987068,5
1987071,6
1987105,9
1987106,11
1987131,14
1987176,5
1987193,5
1987264,11
1987292,5
1987334,14
1987357,6
1987362,5
1987421,27
1987448,23
1987485,6
1987505,15
1987507,8
1987604,28
1987735,10
1987753,24
1987776,25
1987797,17
1987854,39
1987888,23
1987920,20
1988022,25
1988053,9
1988089,30
1988096,33
1988118,33
1988136,27
1988145,12
1988207,10
1988260,9
1988270,11
1988314,7
1988337,9
1988364,8
1988391,11
1988420,53
1988435,6
1988453,8
1988528,9
1988550,7
1988584,6
1988585,19
1988614,13
1988700,9
1988713,6
1988717,7
1988718,8
1988747,49
1988774,5
1988817,7
1988837,9
1988848,21
1988890,26
1988893,8
1988894,12
1988935,9
1988941,5
1988952,5
1988970,22
1989022,20
1989062,8
1989135,28
1989200,13
1989219,7
1989244,86
1989260,42
1989290,9
1989329,8
1989332,39
1989349,9
1989370,19
1989460,8
1989492,28
1989505,6
1989507,17
1989547,13
1989572,10
1989717,59
1989722,10
1989724,7
1989774,49
1989808,7
1989810,9
1989849,5
1989909,7
1989923,10
1989926,9
1989963,34
1989991,33
1990068,26
1990076,258
1990100,41
1990145,14
1990153,16
1990188,38
1990242,72
1990280,7
1990292,7
1990312,9
1990326,20
1990420,20
1990442,19
1990503,13
1990590,7
1990602,10
1990642,6
1990644,5
1990686,2763
1990730,8
1990816,9
1990832,8
1990834,10
1990836,14
1991006,14
1991027,6
1991031,6
1991066,8
1991074,60
1991092,8
1991113,6
1991129,11
1991174,8
1991192,6
1991300,7
1991331,13
1991409,6
1991440,34
1991449,54
1991463,27
1991490,24
1991495,15
1991501,11
1991546,50
1991556,26
1991566,9
1991571,254
1991609,29
1991653,25
1991688,12
1991753,11
1991763,28
1991770,20
1991938,195
1991950,12
1991952,27
1991962,30
1992059,25
1992065,5
1992067,14
1992091,7
1992096,12
1992105,17
1992115,11
1992116,25
1992150,53
1992196,19
1992244,17
1992394,13
1992467,9
1992490,27
1992607,12
1992622,9
1992635,118
1992664,10
1992669,18
1992676,91
1992678,9
1992689,17
1992702,19
1992745,84
1992771,39
1992789,16
1992828,54
1992842,57
1992849,47
1993023,10
1993058,10
1993120,7
1993146,12
1993212,63
1993288,6
1993304,10
1993314,5
1993322,5
1993336,11
1993343,26
1993365,5
1993375,9
1993384,12
1993387,12
1993414,13
1993425,6
1993439,37
1993473,8
1993483,5
1993490,8
1993510,6
1993554,7
1993566,13
1993574,13
1993581,34
1993617,10
1993647,15
1993696,17
1993702,9
1993722,56
1993772,12
1993858,23
1993867,8
1994036,15
1994075,9
1994117,26
1994119,7
1994344,6
1994403,11
1994427,7
1994457,9
1994512,50
1994536,11
1994575,11
1994579,21
1994591,60
1994614,29
1994626,10
1994673,10
1994684,36
1994690,18
1994716,18
1994735,11
1994738,9
1994755,7
1994772,10
1994779,46
1994786,5
1994826,13
1994950,7
1994975,6
1994988,43
1995036,5
1995045,10
1995046,28
1995052,6
1995060,10
1995177,6
1995186,8
1995198,34
1995201,35
1995250,6
1995276,22
1995297,7
1995320,5
1995323,18
1995326,5
1995435,22
1995499,23
1995509,6
1995514,5
1995526,7
1995605,9
1995627,13
1995647,6
1995732,34
1995736,10
1995768,9
1995847,7
1995928,10
1995970,31
1996016,9
1996025,23
1996037,16
1996084,379
1996126,19
1996148,27
1996162,10
1996189,12
1996214,30
1996241,25
1996266,23
1996384,26
1996403,179
1996426,13
1996457,11
1996491,9
1996513,8
1996537,8
1996683,12
1996689,32
1996762,19
1996776,9
1996814,25
1996817,8
1996819,11
1996820,15
1996852,9
1996864,23
1996923,7
1997059,33
1997116,11
1997165,5
1997171,67
1997188,13
1997198,6
1997199,15
1997221,15
1997336,8
1997349,7
1997457,12
1997498,29
1997575,13
1997581,6
1997606,11
1997634,8
1997644,11
1997646,12
1997653,29
1997667,11
1997700,55
1997712,50
1997721,46
1997789,29
1997885,502
1997904,11
1997913,11
1997939,25
1997969,5
1997970,7
1998000,10
1998004,27
1998010,10
1998018,19
1998035,30
1998077,29
1998086,52
1998129,18
1998162,39
1998275,30
1998335,35
1998347,11
1998403,28
1998452,20
1998457,102
1998460,24
1998483,19
1998485,42
1998517,53
1998534,22
1998548,20
1998591,32
1998624,10
1998652,11
1998662,27
1998685,19
1998725,7
1998729,10
1998734,6
1998737,8
1998810,23
1998937,7
1999009,5
1999020,5
1999037,5
1999162,12
1999225,75
1999264,9
1999276,8
1999280,16
1999281,10
1999318,5
1999331,10
1999393,8
1999530,11
1999545,9
1999560,5
1999602,6
1999675,5
1999689,9
1999721,5
1999734,29
1999739,6
1999745,10
1999746,8
1999753,13
1999777,11
1999813,12
1999834,103
1999859,23
1999882,19
1999918,7
1999938,16
1999972,7
2000029,7
2000045,6
2000066,13
2000067,24
2000183,48
2000222,26
2000279,11
2000309,14
2000321,12
2000373,9
2000421,34
2000468,19
2000508,25
2000518,61
2000528,37
2000561,9
2000579,18
2000584,12
2000590,13
2000630,14
2000637,70
2000655,18
2000691,9
2000773,36
2000835,9
2000836,8
2000841,12
2000861,14
2000899,6
2000922,9
2000946,10
2001048,6
2001118,6
2001139,7
2001190,14
2001196,9
2001220,6
2001265,8
2001295,8
2001353,10
2001357,5
2001363,8
2001404,13
2001407,13
2001565,7
2001600,6
2001608,5
2001619,50
2001652,122
2001684,60
2001743,37
2001753,7
2001770,6
2001777,104
2001781,6
2001810,25
2001824,13
2001884,14
2001921,16
2001924,12
2001987,45
2001999,7
2002016,6
2002037,23
2002064,9
2002074,8
2002149,6
2002224,20
2002233,14
2002275,6
2002283,7
2002296,12
2002407,6
2002434,19
2002474,196
2002479,15
2002496,34
2002511,10
2002517,10
2002540,23
2002548,7
2002552,10
2002618,34
2002635,34
2002701,5
2002716,6
2002757,85
2002787,12
2002805,27
2002836,7
2002848,6
2002860,18
2002923,8
2002937,16
2002948,10
2002993,7
2002998,70
2003087,829
2003153,6
2003169,8
2003183,8
2003201,18
2003203,7
2003209,10
2003218,26
2003220,12
2003230,62
2003241,18
2003257,21
2003326,17
2003351,34
2003353,18
2003446,19
2003457,23
2003473,50
2003524,34
2003558,19
2003588,26
2003603,18
2003665,9
2003716,11
2003725,33
2003800,21
2003823,36
2003858,23
2003859,23
2003860,22
2003877,34
2003887,19
2003898,9
2003900,7
2003901,7
2003915,5
2003927,11
2003987,127
2004047,19
2004117,7
2004135,20
2004197,7
2004203,8
2004211,11
2004359,12
2004402,27
2004435,19
2004462,9
2004510,20
2004519,20
2004581,15
2004590,9
2004648,19
2004713,60
2004731,25
2004769,32
2004804,63
2004815,14
2004833,11
2004846,52
2004924,11
2004925,18
2004980,44
2005037,27
2005038,31
2005040,80
2005087,57
2005109,10
2005192,44
2005196,19
2005202,64
2005230,45
2005245,42
2005280,54
2005297,9
2005307,22
2005364,41
2005366,6
2005419,23
2005456,6
2005457,11
2005462,21
2005509,18
2005617,57
2005661,58
2005668,21
2005670,39
2005672,17
2005734,31
2005743,35
2005755,11
2005777,14
2005786,9
2005787,15
2005855,41
2005901,31
2005928,24
2005945,23
2006007,14
2006012,14
2006040,89
2006060,26
2006075,38
2006086,14
2006178,9
2006272,8
2006288,8
2006289,11
2006332,10
2006370,59
2006378,41
2006382,29
2006390,28
2006419,308
2006518,12
2006528,8
2006542,6
2006628,23
2006634,10
2006667,18
2006846,12
2006851,31
2006868,31
2006883,26
2006892,13
2006909,15
2006922,100
2006936,10
2007002,7
2007013,13
2007062,8
2007110,11
2007121,8
2007188,10
2007197,268
2007198,24
2007244,29
2007354,15
2007390,11
2007401,27
2007414,20
2007530,15
2007531,6
2007533,10
2007576,5
2007592,25
2007594,8
2007615,102
2007625,23
2007654,18
2007689,24
2007703,26
2007713,41
2007722,9
2007881,6
2007918,10
2008046,19
2008058,18
2008060,33
2008083,11
2008181,8
2008257,6
2008285,10
2008357,8
2008408,7
2008465,6
2008468,83
2008489,31
2008528,9
2008569,182
2008620,7
2008626,23
2008773,31
2008855,22
2008885,30
2008896,13
2008905,29
2008933,12
2008935,7
2008946,7
2008983,12
2008994,27
2009004,9
2009094,10
2009121,8
2009145,10
2009154,26
2009157,12
2009199,22
2009211,23
2009214,29
2009235,9
2009237,17
2009435,13
2009474,7
2009478,9
2009488,72
2009508,11
2009516,8
2009536,6
2009571,9
2009610,13
2009611,20
2009630,6
2009674,13
2009698,5
2009711,8
2009713,14
2009714,33
2009733,641
2009802,8
2009947,13
2009970,6
2010007,24
2010024,5
2010027,5
2010071,7
2010141,23
2010153,5
2010180,42
2010187,6
2010212,8
2010342,11
2010361,9
2010362,6
2010430,11
2010451,7
2010463,15
2010470,11
2010487,9
2010496,11
2010527,31
2010604,5
2010617,17
2010689,10
2010707,10
2010716,23
2010721,6
2010757,6
2010841,11
2010866,17
2010874,7
2010885,7
2010891,5
2010896,726
2010902,7
2010911,9
2010912,9
2010925,7
2010932,5
2010968,16
2010981,7
2011017,10
2011030,6
2011069,16
2011093,8
2011129,19
2011200,7
2011205,8
2011244,9
2011251,16
2011453,12
2011457,5
2011460,5
2011461,18
2011560,26
2011620,7
2011674,10
2011675,14
2011679,29
2011699,36
2011709,19
2011763,45
2011778,18
2011781,17
2011796,10
2011809,19
2011856,20
2011865,11
2011931,9
2011963,5
2012067,7
2012072,7
2012094,7
2012122,7
2012136,26
2012140,14
2012224,8
2012227,13
2012321,23
2012335,19
2012363,62
2012382,20
2012428,14
2012465,22
2012531,35
2012542,11
2012564,17
2012571,9
2012580,9
2012596,29
2012616,13
2012677,87
2012693,32
2012701,41
2012720,13
2012741,14
2012777,167
2012785,18
2012806,20
2012861,26
2012921,19
2012995,9
2013058,30
2013081,19
2013098,512
2013112,6
2013143,57
2013153,30
2013172,36
2013176,50
2013243,56
2013305,22
2013311,21
2013315,37
2013351,28
2013373,11
2013538,14
2013541,33
2013557,51
2013569,28
2013588,15
2013612,11
2013630,101
2013638,10
2013676,6
2013714,7
2013738,10
2013766,29
2013768,6
2013791,6
2013798,21
2013827,35
2013926,19
2013949,7
2013960,5
2014019,6
2014032,7
2014044,9
2014090,8
2014114,20
2014214,5
2014223,10
2014238,9
2014244,15
2014247,24
2014278,60
2014280,6
2014323,5
2014324,8
2014377,5
2014390,14
2014393,12
2014417,5
2014432,6
2014499,7
2014514,10
2014524,6
2014612,13
2014642,17
2014658,13
2014669,7
2014721,9
2014744,26
2014751,6
2014768,6
2014779,44
2014857,15
2014869,7
2014945,5
2015022,11
2015029,5
2015034,8
2015042,26
2015052,7
2015064,84
2015144,6
2015152,10
2015187,23
2015200,32
2015207,33
2015235,47
2015238,31
2015256,22
2015292,22
2015319,8
2015333,7
2015390,16
2015443,7
2015489,14
2015494,23
2015523,87
2015588,6
2015643,8
2015708,5
2015721,24
2015736,6
2015764,7
2015776,10
2015813,9
2015820,5
2015863,9
2015912,8
2015938,6
2015979,14
2016068,6
2016098,8
2016099,10
2016121,7
2016132,10
2016158,18
2016175,9
2016178,9
2016233,8
2016259,14
2016290,23
2016295,15
2016391,9
2016405,9
2016410,30
2016474,11
2016493,23
2016502,9
2016529,20
2016591,43
2016612,9
2016627,16
2016685,10
2016690,55
2016733,22
2016744,35
2016811,35
2016820,9
2016840,28
2016910,15
2016929,34
2016949,18
2016952,22
2017039,9
2017041,34
2017064,18
2017134,9
2017141,19
2017155,50
2017162,20
2017191,24
2017194,12
2017203,5
2017217,66
2017241,22
2017258,22
2017265,91
2017344,6
2017345,5
2017370,5
2017436,14
2017529,12
2017545,8
2017601,7
2017640,36
2017670,27
2017707,22
2017708,31
2017711,32
2017726,13
2017764,14
2017776,7
2017777,11
2017794,263
2017805,5
2017930,9
2017997,7
2018010,43
2018027,20
2018041,14
2018071,48
2018094,25
2018114,11
2018116,29
2018141,38
2018152,22
2018156,31
2018174,6
2018235,18
2018245,7
2018318,14
2018353,6
2018418,10
2018467,6
2018489,6
2018577,9
2018580,10
2018612,16
2018614,10
2018676,23
2018720,9
2018738,11
2018756,23
2018763,80
2018773,10
2018928,10
2018943,422
2019007,15
2019051,13
2019075,229
2019223,143
2019265,48
2019311,21
2019371,24
2019426,6
2019433,10
2019448,13
2019456,25
2019472,13
2019497,8
2019503,12
2019544,8
2019561,83
2019605,7
2019650,10
2019685,10
2019836,26
2019870,8
2019876,5
2019939,10
2019943,7
2019945,9
2019946,8
2020002,10
2020045,14
2020081,6
2020092,5
2020123,12
2020132,10
2020192,6
2020195,12
2020243,28
2020287,10
2020302,5
2020329,13
2020355,52
2020363,7
2020413,38
2020424,6
2020443,5
2020454,31
2020457,15
2020528,11
2020529,7
2020605,15
2020613,29
2020654,6
2020668,26
2020687,9
2020705,29
2020715,21
2020754,16
2020813,8
2020818,10
2020831,21
2020837,9
2020851,9
2020852,7
2020873,25
2020915,9
2020926,15
2020961,10
2020971,19
2021013,6
2021047,32
2021094,13
2021097,10
2021099,290
2021127,17
2021130,6
2021138,6
2021178,570
2021205,14
2021210,11
2021281,16
2021303,17
2021338,16
2021366,21
2021396,25
2021454,32
2021469,9
2021484,13
2021493,9
2021534,39
2021591,11
2021603,344
2021721,23
2021724,13
2021748,17
2021751,25
2021770,127
2021771,9
2021949,11
2022011,7
2022035,5
2022051,11
2022062,20
2022096,15
2022122,13
2022162,7
2022175,30
2022190,11
2022211,8
2022216,216
2022228,69
2022269,37
2022299,16
2022336,10
2022349,14
2022407,7
2022449,22
2022458,5
2022487,6
2022575,5
2022622,7
2022708,19
2022711,12
2022727,24
2022762,17
2022763,7
2022771,20
2022799,169
2022823,12
2022828,6
2022916,10
2022946,6
2023087,6
2023119,7
2023123,5
2023150,7
2023155,6
2023177,20
2023182,6
2023238,7
2023287,5
2023312,6
2023321,6
2023326,5
2023338,6
2023345,10
2023362,5
2023405,7
2023421,29
2023458,9
2023459,9
2023465,18
2023521,18
2023589,18
2023637,15
2023741,5
2023752,6
2023767,7
2023786,8
2023828,18
2023870,41
2023879,32
2023947,35
2023981,33
2024058,11
2024090,22
2024112,18
2024114,9
2024143,25
2024148,23
2024184,16
2024199,8
2024247,6
2024259,10
2024394,6
2024423,5
2024467,60
2024488,44
2024490,13
2024618,14
2024678,11
2024704,7
2024707,8
2024720,6
2024733,7
2024762,19
2024767,41
2024850,39
2024851,7
2024961,10
2025010,10
2025012,36
2025016,17
2025040,7
2025042,7
2025046,6
2025052,16
2025113,9
2025135,10
2025187,52
2025191,8
2025229,48
2025234,6
2025298,8
2025301,14
2025375,95
2025391,5
2025488,6
2025498,18
2025528,7
2025545,14
2025557,20
2025566,44
2025614,10
2025664,10
2025726,9
2025772,10
2025807,18
2025850,56
2025930,13
2025938,46
2025955,27
2025976,26
2026002,21
2026083,26
2026122,19
2026145,15
2026165,7
2026205,16
2026253,251
2026258,19
2026259,19
2026269,15
2026329,28
2026334,9
2026337,34
2026338,25
2026363,17
2026382,44
2026439,19
2026479,6
2026584,12
2026689,6
2026727,6
2026733,9
2026760,10
2026853,11
2026901,17
2026908,7
2026927,10
2026933,39
2026998,13
2027047,8
2027056,11
2027070,15
2027125,6
2027221,14
2027265,18
2027273,7
2027309,98
2027334,7
2027336,16
2027360,11
2027368,10
2027415,7
2027417,750
2027419,5
2027420,5
2027441,5
2027463,27
2027513,14
2027515,10
2027603,17
2027607,10
2027647,18
2027658,166
2027663,12
2027713,26
2027719,26
2027720,5
2027724,5
2027886,7
2027908,32
2027917,9
2027939,9
2027952,22
2027953,43
2028057,20
2028060,24
2028078,37
2028091,24
2028138,20
2028153,12
2028181,10
2028210,15
2028227,32
2028258,16
2028312,12
2028315,205
2028387,60
2028394,45
2028414,28
2028415,15
2028473,10
2028476,7
2028495,16
2028498,7
2028512,12
2028532,15
2028564,7
2028644,73
2028650,11
2028656,38
2028704,22
2028733,18
2028753,7
2028759,6
2028782,12
2028791,5
2028799,24
2028812,6
2028855,26
2028879,54
2028922,15
2028949,9
2029018,26
2029050,382
2029056,9
2029073,44
2029090,47
2029104,60
2029151,26
2029252,84
2029364,6
2029366,15
2029374,12
2029378,19
2029380,9
2029391,7
2029401,13
2029410,8
2029458,15
2029466,6
2029480,6
2029571,9
2029598,191
2029607,12
2029623,20
2029647,19
2029672,12
2029683,25
2029684,12
2029773,9
2029792,10
2029793,8
2029798,7
2029802,5
2029823,7
2029825,14
2029840,8
2029865,6
2029902,5
2029933,20
2030039,7
2030043,163
2030064,28
2030092,13
2030101,62
2030122,9
2030129,19
2030224,12
2030278,11
2030313,7
2030375,31
2030392,13
2030421,12
2030432,9
2030448,6
2030455,6
2030457,30
2030551,9
2030571,21
2030575,45
2030582,10
2030615,16
2030654,18
2030690,12
2030771,7
2030776,9
2030806,5
2030856,20
2030904,6
2030937,69
2030993,15
2031007,7
2031010,60
2031016,7
2031034,9
2031036,6
2031053,8
2031069,5
2031087,12
2031097,231
2031119,14
2031133,41
2031173,19
2031255,25
2031282,38
2031316,25
2031329,32
2031364,33
2031445,10
2031498,10
2031537,9
2031568,25
2031590,10
2031629,6
2031646,7
2031669,6
2031684,7
2031722,26
2031731,20
2031745,22
2031782,44
2031821,30
2031841,17
2032001,26
2032021,18
2032028,29
2032038,14
2032127,13
2032141,50
2032177,30
2032200,24
2032216,21
2032247,24
2032261,18
2032279,9
2032303,65
2032312,9
2032373,6
2032389,6
2032403,7
2032540,6
2032698,8
2032741,43
2032743,8
2032765,12
2032784,6
2032787,7
2032872,26
2032877,27
2032937,9
2032942,10
2032991,145
2033047,6
2033048,16
2033052,6
2033068,19
2033121,6
2033122,6
2033123,9
2033138,20
2033161,56
2033166,11
2033169,9
2033178,23
2033189,18
2033191,31
2033195,9
2033232,47
2033240,23
2033265,7
2033288,27
2033358,25
2033406,7
2033414,23
2033445,14
2033464,19
2033474,19
2033505,9
2033514,19
2033538,46
2033573,62
2033586,18
2033587,59
2033614,26
2033622,48
2033633,21
2033658,17
2033664,18
2033668,60
2033681,9
2033691,12
2033701,9
2033762,12
2033785,25
2033817,20
2033833,19
2033852,34
2033856,55
2033901,17
2033952,5
2033960,7
2033968,7
2033975,7
2034017,11
2034020,16
2034049,7
2034130,7
2034142,37
2034176,66
2034244,9
2034293,12
2034316,18
2034343,6
2034345,6
2034370,8
