checkpoint_time,algorithm,fcfs_score,rmlf_score,rmlf_ratio,fcfs_ratio
13952,RMLF,511794.89047623024,4448.922769408467,75.6,24.4
13984,RMLF,511794.89047623024,4035.03049246762,75.7,24.3
14016,RMLF,511794.89047623024,4056.5274432208585,75.7,24.3
14048,RMLF,511794.89047623024,5266.874698898773,75.8,24.2
14080,RMLF,511794.89047623024,5505.187229008896,75.9,24.1
14112,RMLF,511794.89047623024,4954.668506108006,75.9,24.1
14144,RMLF,511794.89047623024,4500.701655497206,76.0,24.0
14176,RMLF,511794.89047623024,4127.1314899474855,76.0,24.0
14208,RMLF,511794.89047623024,3733.4183409527373,76.1,23.9
14240,RMLF,511794.89047623024,3478.5765068574638,76.1,23.9
14272,RMLF,511794.89047623024,4713.718856171718,76.2,23.8
14304,RMLF,511794.89047623024,4812.746970554545,76.2,23.8
14336,RMLF,511794.89047623024,6119.472273499091,76.3,23.7
14368,RMLF,511794.89047623024,6329.525046149182,76.3,23.7
14400,RMLF,511794.89047623024,7294.572541534264,76.4,23.6
14432,RMLF,511794.89047623024,9258.615287380839,76.4,23.6
14464,RMLF,511794.89047623024,15611.753758642755,76.5,23.5
14496,RMLF,511794.89047623024,16535.57838277848,76.5,23.5
14528,RMLF,511794.89047623024,21029.020544500632,76.6,23.4
14560,RMLF,511794.89047623024,23901.11849005057,76.7,23.3
14592,RMLF,511794.89047623024,27398.67330771218,76.7,23.3
14624,RMLF,511794.89047623024,33760.80597694096,76.8,23.2
14656,RMLF,511794.89047623024,49951.72537924687,76.8,23.2
14688,RMLF,511794.89047623024,55817.052841322184,76.9,23.1
14720,RMLF,511794.89047623024,74393.34755718996,76.9,23.1
14752,RMLF,511794.89047623024,80551.01280147096,77.0,23.0
14784,RMLF,511794.89047623024,102751.91152132387,77.0,23.0
14816,RMLF,511794.89047623024,126304.72036919149,77.1,22.9
14848,RMLF,511794.89047623024,120177.04833227234,77.1,22.9
14880,RMLF,511794.89047623024,113475.3434990451,77.2,22.8
14912,RMLF,511794.89047623024,120991.8091491406,77.2,22.8
14944,RMLF,511794.89047623024,128780.62823422653,77.3,22.7
14976,RMLF,511794.89047623024,118269.56541080389,77.3,22.7
15008,RMLF,511794.89047623024,106442.6088697235,77.4,22.6
15040,RMLF,511794.89047623024,95798.34798275115,77.4,22.6
15072,RMLF,511794.89047623024,86218.51318447603,77.4,22.6
15104,RMLF,511794.89047623024,77596.66186602843,77.5,22.5
15136,RMLF,511794.89047623024,69846.99567942558,77.5,22.5
15168,RMLF,511794.89047623024,62906.96277814969,77.6,22.4
15200,RMLF,511794.89047623024,56715.26650033472,77.6,22.4
15232,RMLF,511794.89047623024,51091.07318363459,77.7,22.3
15264,RMLF,511794.89047623024,45984.96586527113,77.7,22.3
15296,RMLF,511794.89047623024,41398.969278744014,77.8,22.2
15328,RMLF,511794.89047623024,38222.07235086962,77.8,22.2
15360,RMLF,511794.89047623024,37647.86511578265,77.9,22.1
15392,RMLF,511794.89047623024,35345.82860420439,77.9,22.1
15424,RMLF,511794.89047623024,33059.24574378395,78.0,22.0
15456,RMLF,511794.89047623024,34372.32116940555,78.0,22.0
15488,RMLF,511794.89047623024,34201.589052464995,78.1,21.9
15520,RMLF,511794.89047623024,33120.09681388516,78.1,21.9
15552,RMLF,511794.89047623024,33626.08713249664,78.1,21.9
15584,RMLF,511794.89047623024,35015.47841924698,78.2,21.8
15616,RMLF,511794.89047623024,37008.43057732229,78.2,21.8
15648,RMLF,511794.89047623024,39836.58751959006,78.3,21.7
15680,RMLF,511794.89047623024,40891.59543429772,78.3,21.7
15712,RMLF,511794.89047623024,45374.43589086795,78.4,21.6
15744,RMLF,511794.89047623024,47939.99230178115,78.4,21.6
15776,RMLF,511794.89047623024,58348.993071603036,78.5,21.5
15808,RMLF,511794.89047623024,69762.09376444273,78.5,21.5
15840,RMLF,511794.89047623024,68962.88438799846,78.5,21.5
15872,RMLF,511794.89047623024,69275.59594919861,78.6,21.4
15904,RMLF,511794.89047623024,62724.53635427875,78.6,21.4
15936,RMLF,511794.89047623024,60500.08271885088,78.7,21.3
15968,RMLF,511794.89047623024,55982.07444696579,78.7,21.3
16000,RMLF,511794.89047623024,60591.86700226921,78.8,21.2
16032,RMLF,511794.89047623024,58515.68030204229,78.8,21.2
16064,RMLF,511794.89047623024,63891.11227183806,78.8,21.2
16096,RMLF,511794.89047623024,62912.33437798759,78.9,21.1
16128,RMLF,511794.89047623024,66975.10094018883,78.9,21.1
16160,RMLF,511794.89047623024,73820.59084616994,79.0,21.0
16192,RMLF,511794.89047623024,77877.53176155295,79.0,21.0
16224,RMLF,511794.89047623024,82665.77858539765,79.1,20.9
16256,RMLF,511794.89047623024,115440.20072685789,79.1,20.9
16288,RMLF,511794.89047623024,115868.4306541721,79.1,20.9
16320,RMLF,511794.89047623024,128321.58758875489,79.2,20.8
16352,RMLF,511794.89047623024,168755.42882987938,79.2,20.8
16384,RMLF,511794.89047623024,168553.2192802248,79.3,20.7
16416,RMLF,511794.89047623024,203665.8973522023,79.3,20.7
16448,RMLF,511794.89047623024,197495.30761698209,79.3,20.7
16480,RMLF,511794.89047623024,207934.27685528388,79.4,20.6
16512,RMLF,511794.89047623024,208761.51583642216,79.4,20.6
16544,RMLF,511794.89047623024,222053.36425277995,79.5,20.5
16576,RMLF,511794.89047623024,236066.02782750197,79.5,20.5
16608,RMLF,511794.89047623024,226472.75837808513,79.5,20.5
16640,RMLF,511794.89047623024,220319.48254027663,79.6,20.4
16672,RMLF,511794.89047623024,210202.20095291562,79.6,20.4
16704,RMLF,511794.89047623024,207779.98085762406,79.7,20.3
16736,RMLF,511794.89047623024,200049.316105195,79.7,20.3
16768,RMLF,511794.89047623024,188873.71782800884,79.7,20.3
16800,RMLF,511794.89047623024,194752.34604520796,79.8,20.2
16832,RMLF,511794.89047623024,189844.61144068718,79.8,20.2
16864,RMLF,511794.89047623024,181962.81696328512,79.8,20.2
16896,RMLF,511794.89047623024,201845.5352669566,79.9,20.1
16928,RMLF,511794.89047623024,225532.98174026096,79.9,20.1
16960,RMLF,511794.89047623024,227270.68356623486,80.0,20.0
16992,RMLF,511794.89047623024,222452.61520961137,80.0,20.0
17024,RMLF,511794.89047623024,219761.35368865024,80.0,20.0
17056,RMLF,511794.89047623024,219063.55165311857,80.1,19.9
17088,RMLF,511794.89047623024,265941.19648780674,80.1,19.9
17120,RMLF,511794.89047623024,260510.07683902606,80.1,19.9
17152,RMLF,511794.89047623024,249420.81915512346,80.2,19.8
17184,RMLF,511794.89047623024,256568.23723961113,80.2,19.8
17216,RMLF,511794.89047623024,244747.61351565004,80.3,19.7
17248,RMLF,511794.89047623024,254939.35216408505,80.3,19.7
17280,RMLF,511794.89047623024,303318.41694767657,80.3,19.7
17312,RMLF,511794.89047623024,299380.5752529089,80.4,19.6
17344,RMLF,511794.89047623024,355089.51772761805,80.4,19.6
17376,RMLF,511794.89047623024,350844.5659548562,80.4,19.6
17408,RMLF,511794.89047623024,348693.4426927039,80.5,19.5
17440,RMLF,511794.89047623024,365449.09842343355,80.5,19.5
17472,RMLF,511794.89047623024,438319.1885810902,80.6,19.4
17504,RMLF,511794.89047623024,451996.7697229812,80.6,19.4
17536,RMLF,511794.89047623024,463012.0927506831,80.6,19.4
17568,RMLF,511794.89047623024,530245.8834756147,80.7,19.3
17600,FCFS,579943.4014286073,530245.8834756147,80.5,19.5
17632,RMLF,579943.4014286073,513485.62846138654,80.5,19.5
17664,RMLF,579943.4014286073,495742.3989485812,80.6,19.4
17696,RMLF,579943.4014286073,550744.1590537231,80.6,19.4
17728,RMLF,579943.4014286073,532008.0764816841,80.7,19.3
17760,RMLF,579943.4014286073,591575.2688335157,80.7,19.3
17792,FCFS,554858.5612857465,591575.2688335157,80.5,19.5
17824,FCFS,564920.7051571719,591575.2688335157,80.4,19.6
17856,FCFS,577818.6346414548,591575.2688335157,80.3,19.7
17888,FCFS,594916.7711773093,591575.2688335157,80.1,19.9
17920,RMLF,594916.7711773093,613829.7419501642,80.1,19.9
17952,FCFS,624641.0940595784,613829.7419501642,80.0,20.0
17984,RMLF,624641.0940595784,574916.2677551478,80.0,20.0
18016,RMLF,624641.0940595784,546914.9743129663,80.1,19.9
18048,RMLF,624641.0940595784,519743.1435483364,80.1,19.9
18080,RMLF,624641.0940595784,528984.8291935028,80.1,19.9
18112,RMLF,624641.0940595784,539350.3462741525,80.2,19.8
18144,RMLF,624641.0940595784,550727.3116467373,80.2,19.8
18176,RMLF,624641.0940595784,563014.5804820636,80.2,19.8
18208,RMLF,624641.0940595784,576505.1224338573,80.3,19.7
18240,RMLF,624641.0940595784,543447.9435238049,80.3,19.7
18272,RMLF,624641.0940595784,527555.6491714243,80.4,19.6
18304,RMLF,624641.0940595784,515618.0842542819,80.4,19.6
18336,RMLF,624641.0940595784,551526.2758288537,80.4,19.6
18368,RMLF,624641.0940595784,542502.6482459684,80.5,19.5
18400,RMLF,624641.0940595784,537774.8834213716,80.5,19.5
18432,RMLF,624641.0940595784,537364.3950792344,80.5,19.5
18464,RMLF,624641.0940595784,511034.20557131094,80.6,19.4
18496,RMLF,624641.0940595784,563370.7850141799,80.6,19.4
18528,RMLF,624641.0940595784,559554.2065127619,80.6,19.4
18560,RMLF,624641.0940595784,554240.7858614856,80.7,19.3
18592,RMLF,624641.0940595784,603296.7072753371,80.7,19.3
18624,RMLF,624641.0940595784,597456.0365478034,80.7,19.3
18656,RMLF,624641.0940595784,594163.9328930231,80.8,19.2
18688,RMLF,624641.0940595784,593517.0396037209,80.8,19.2
18720,RMLF,624641.0940595784,595447.8356433489,80.8,19.2
18752,RMLF,624641.0940595784,596455.552079014,80.9,19.1
18784,RMLF,624641.0940595784,654271.9968711126,80.9,19.1
18816,FCFS,684752.9846536205,654271.9968711126,80.7,19.3
18848,RMLF,684752.9846536205,630684.463850668,80.8,19.2
18880,RMLF,684752.9846536205,633286.5174656012,80.8,19.2
18912,RMLF,684752.9846536205,706917.8657190411,80.8,19.2
18944,FCFS,679393.1861882585,706917.8657190411,80.7,19.3
18976,FCFS,693219.8675694326,706917.8657190411,80.6,19.4
19008,FCFS,713849.8808124893,706917.8657190411,80.4,19.6
19040,RMLF,713849.8808124893,734748.079147137,80.5,19.5
19072,FCFS,750723.8927312404,734748.079147137,80.3,19.7
19104,RMLF,750723.8927312404,720770.7712324234,80.4,19.6
19136,RMLF,750723.8927312404,690476.3607758477,80.4,19.6
19168,RMLF,750723.8927312404,654037.474698263,80.4,19.6
19200,RMLF,750723.8927312404,620869.2272284367,80.5,19.5
19232,RMLF,750723.8927312404,622516.304505593,80.5,19.5
19264,RMLF,750723.8927312404,626636.6740550337,80.5,19.5
19296,RMLF,750723.8927312404,606714.673316197,80.6,19.4
19328,RMLF,750723.8927312404,676000.2059845773,80.6,19.4
19360,RMLF,750723.8927312404,653434.1853861196,80.6,19.4
19392,RMLF,750723.8927312404,658247.2668475077,80.7,19.3
19424,RMLF,750723.8927312404,665682.5401627569,80.7,19.3
19456,RMLF,750723.8927312404,649729.9528131479,80.7,19.3
19488,RMLF,750723.8927312404,662662.9575318331,80.8,19.2
19520,RMLF,750723.8927312404,759108.6617786498,80.8,19.2
19552,FCFS,847287.5034581163,759108.6617786498,80.7,19.3
19584,RMLF,847287.5034581163,743076.7956007848,80.7,19.3
19616,RMLF,847287.5034581163,853700.1160407064,80.7,19.3
19648,FCFS,956306.7531123047,853700.1160407064,80.6,19.4
19680,RMLF,956306.7531123047,869658.6044366357,80.6,19.4
19712,RMLF,956306.7531123047,852990.0773263056,80.7,19.3
19744,RMLF,956306.7531123047,985915.069593675,80.7,19.3
19776,FCFS,1088116.0778010744,985915.069593675,80.6,19.4
19808,RMLF,1088116.0778010744,966579.5626343075,80.6,19.4
19840,RMLF,1088116.0778010744,992918.6063708768,80.6,19.4
19872,RMLF,1088116.0778010744,955239.9957337892,80.6,19.4
19904,RMLF,1088116.0778010744,975081.9961604102,80.7,19.3
19936,RMLF,1088116.0778010744,981260.7965443692,80.7,19.3
19968,RMLF,1088116.0778010744,941428.0502232657,80.7,19.3
20000,RMLF,1088116.0778010744,893272.9118676058,80.8,19.2
20032,RMLF,1088116.0778010744,933033.6206808452,80.8,19.2
20064,RMLF,1088116.0778010744,877947.2586127607,80.8,19.2
20096,RMLF,1088116.0778010744,874296.5327514847,80.9,19.1
20128,RMLF,1088116.0778010744,797464.8794763362,80.9,19.1
20160,RMLF,1088116.0778010744,717718.3915287026,80.9,19.1
20192,RMLF,1088116.0778010744,645960.5523758323,81.0,19.0
20224,RMLF,1088116.0778010744,581364.4971382491,81.0,19.0
20256,RMLF,1088116.0778010744,524625.0474244242,81.0,19.0
20288,RMLF,1088116.0778010744,475573.5426819818,81.0,19.0
20320,RMLF,1088116.0778010744,429620.58841378364,81.1,18.9
20352,RMLF,1088116.0778010744,390718.02957240527,81.1,18.9
20384,RMLF,1088116.0778010744,356249.2266151648,81.1,18.9
20416,RMLF,1088116.0778010744,324753.3039536483,81.2,18.8
20448,RMLF,1088116.0778010744,295635.97355828347,81.2,18.8
20480,RMLF,1088116.0778010744,267916.37620245514,81.2,18.8
20512,RMLF,1088116.0778010744,241124.73858220963,81.2,18.8
20544,RMLF,1088116.0778010744,217012.26472398866,81.3,18.7
20576,RMLF,1088116.0778010744,195356.0382515898,81.3,18.7
20608,RMLF,1088116.0778010744,176642.43442643085,81.3,18.7
20640,RMLF,1088116.0778010744,160228.19098378776,81.4,18.6
20672,RMLF,1088116.0778010744,148717.371885409,81.4,18.6
20704,RMLF,1088116.0778010744,136045.1346968681,81.4,18.6
20736,RMLF,1088116.0778010744,125085.28789384797,81.5,18.5
20768,RMLF,1088116.0778010744,117852.25910446317,81.5,18.5
20800,RMLF,1088116.0778010744,108820.36652735018,81.5,18.5
20832,RMLF,1088116.0778010744,105922.32987461517,81.5,18.5
20864,RMLF,1088116.0778010744,96434.09688715366,81.6,18.4
20896,RMLF,1088116.0778010744,88256.1871984383,81.6,18.4
20928,RMLF,1088116.0778010744,81279.56847859448,81.6,18.4
20960,RMLF,1088116.0778010744,75147.61163073503,81.7,18.3
20992,RMLF,1088116.0778010744,70792.85046766153,81.7,18.3
21024,RMLF,1088116.0778010744,69240.56542089538,81.7,18.3
21056,RMLF,1088116.0778010744,66332.00887880585,81.7,18.3
21088,RMLF,1088116.0778010744,64663.80799092526,81.8,18.2
21120,RMLF,1088116.0778010744,82033.42719183274,81.8,18.2
21152,RMLF,1088116.0778010744,77977.28447264947,81.8,18.2
21184,RMLF,1088116.0778010744,74708.30602538452,81.8,18.2
21216,RMLF,1088116.0778010744,72727.97542284607,81.9,18.1
21248,RMLF,1088116.0778010744,67509.77788056147,81.9,18.1
21280,RMLF,1088116.0778010744,65852.80009250532,81.9,18.1
21312,RMLF,1088116.0778010744,65262.02008325479,82.0,18.0
21344,RMLF,1088116.0778010744,63215.15140826265,82.0,18.0
21376,RMLF,1088116.0778010744,63588.63626743639,82.0,18.0
21408,RMLF,1088116.0778010744,64757.272640692754,82.0,18.0
21440,RMLF,1088116.0778010744,63530.878709956814,82.1,17.9
21472,RMLF,1088116.0778010744,73353.79083896114,82.1,17.9
21504,RMLF,1088116.0778010744,71935.41175506503,82.1,17.9
21536,RMLF,1088116.0778010744,72396.37057955853,82.1,17.9
21568,RMLF,1088116.0778010744,65184.73352160268,82.2,17.8
21600,RMLF,1088116.0778010744,58740.26016944241,82.2,17.8
21632,RMLF,1088116.0778010744,52919.5674858315,82.2,17.8
21664,RMLF,1088116.0778010744,47667.11073724835,82.2,17.8
21696,RMLF,1088116.0778010744,43066.899663523516,82.3,17.7
21728,RMLF,1088116.0778010744,40572.209697171165,82.3,17.7
21760,RMLF,1088116.0778010744,38082.65539412072,82.3,17.7
21792,RMLF,1088116.0778010744,35297.38985470864,82.4,17.6
21824,RMLF,1088116.0778010744,35754.65086923778,82.4,17.6
21856,RMLF,1088116.0778010744,39371.185782314,82.4,17.6
21888,RMLF,1088116.0778010744,38989.0672040826,82.4,17.6
21920,RMLF,1088116.0778010744,39938.16048367434,82.5,17.5
21952,RMLF,1088116.0778010744,47688.344435306906,82.5,17.5
21984,RMLF,1088116.0778010744,56711.50999177622,82.5,17.5
22016,RMLF,1088116.0778010744,66880.3589925986,82.5,17.5
22048,RMLF,1088116.0778010744,69265.32309333875,82.6,17.4
22080,RMLF,1088116.0778010744,72356.79078400487,82.6,17.4
22112,RMLF,1088116.0778010744,72396.11170560439,82.6,17.4
22144,RMLF,1088116.0778010744,71628.50053504395,82.6,17.4
22176,RMLF,1088116.0778010744,78689.65048153955,82.7,17.3
22208,RMLF,1088116.0778010744,76277.68543338559,82.7,17.3
22240,RMLF,1088116.0778010744,74032.5835567137,82.7,17.3
22272,RMLF,1088116.0778010744,83669.32520104233,82.7,17.3
22304,RMLF,1088116.0778010744,79190.8926809381,82.8,17.2
22336,RMLF,1088116.0778010744,71271.80341284428,82.8,17.2
22368,RMLF,1088116.0778010744,64144.62307155986,82.8,17.2
22400,RMLF,1088116.0778010744,57744.160764403874,82.8,17.2
22432,RMLF,1088116.0778010744,52013.24468796349,82.9,17.1
22464,RMLF,1088116.0778010744,46836.92021916714,82.9,17.1
22496,RMLF,1088116.0778010744,42223.22819725043,82.9,17.1
22528,RMLF,1088116.0778010744,38221.23871085872,82.9,17.1
22560,RMLF,1088116.0778010744,34451.44817310618,83.0,17.0
22592,RMLF,1088116.0778010744,31324.803355795564,83.0,17.0
22624,RMLF,1088116.0778010744,29392.32302021601,83.0,17.0
22656,RMLF,1088116.0778010744,27610.59071819441,83.0,17.0
22688,RMLF,1088116.0778010744,28097.53164637497,83.1,16.9
22720,RMLF,1088116.0778010744,26701.278481737474,83.1,16.9
22752,RMLF,1088116.0778010744,24174.150633563728,83.1,16.9
22784,RMLF,1088116.0778010744,21801.735570207355,83.1,16.9
22816,RMLF,1088116.0778010744,19792.895346519952,83.1,16.9
22848,RMLF,1088116.0778010744,18852.605811867958,83.2,16.8
22880,RMLF,1088116.0778010744,23114.345230681163,83.2,16.8
22912,RMLF,1088116.0778010744,22148.510707613044,83.2,16.8
22944,RMLF,1088116.0778010744,20299.992970185074,83.2,16.8
22976,RMLF,1088116.0778010744,18280.493673166566,83.3,16.7
23008,RMLF,1088116.0778010744,16452.44430584991,83.3,16.7
23040,RMLF,1088116.0778010744,14979.199875264918,83.3,16.7
23072,RMLF,1088116.0778010744,13561.279887738427,83.3,16.7
23104,RMLF,1088116.0778010744,12583.151898964585,83.4,16.6
23136,RMLF,1088116.0778010744,11416.336709068126,83.4,16.6
23168,RMLF,1088116.0778010744,10274.703038161313,83.4,16.6
23200,RMLF,1088116.0778010744,9261.232734345182,83.4,16.6
23232,RMLF,1088116.0778010744,8349.109460910664,83.4,16.6
23264,RMLF,1088116.0778010744,7514.198514819598,83.5,16.5
23296,RMLF,1088116.0778010744,6993.778663337638,83.5,16.5
23328,RMLF,1088116.0778010744,6426.900797003875,83.5,16.5
23360,RMLF,1088116.0778010744,5798.210717303487,83.5,16.5
23392,RMLF,1088116.0778010744,5323.389645573139,83.6,16.4
23424,RMLF,1088116.0778010744,4854.050681015826,83.6,16.4
23456,RMLF,1088116.0778010744,4419.645612914243,83.6,16.4
23488,RMLF,1088116.0778010744,6273.68105162282,83.6,16.4
23520,RMLF,1088116.0778010744,6923.812946460538,83.7,16.3
23552,RMLF,1088116.0778010744,6572.831651814484,83.7,16.3
23584,RMLF,1088116.0778010744,5931.881819966368,83.7,16.3
23616,RMLF,1088116.0778010744,5716.693637969732,83.7,16.3
23648,RMLF,1088116.0778010744,5625.357607506092,83.7,16.3
23680,RMLF,1088116.0778010744,5533.1551800888155,83.8,16.2
23712,RMLF,1088116.0778010744,4979.839662079934,83.8,16.2
23744,RMLF,1088116.0778010744,4481.855695871941,83.8,16.2
23776,RMLF,1088116.0778010744,4033.670126284747,83.8,16.2
23808,RMLF,1088116.0778010744,3630.303113656272,83.8,16.2
23840,RMLF,1088116.0778010744,3331.272802290645,83.9,16.1
23872,RMLF,1088116.0778010744,3815.6455220615803,83.9,16.1
23904,RMLF,1088116.0778010744,8937.080969855422,83.9,16.1
23936,RMLF,1088116.0778010744,10439.039539536547,83.9,16.1
23968,RMLF,1088116.0778010744,12608.135585582892,84.0,16.0
24000,RMLF,1088116.0778010744,23940.322027024602,84.0,16.0
24032,RMLF,1088116.0778010744,29462.289824322143,84.0,16.0
24064,RMLF,1088116.0778010744,46196.06084188993,84.0,16.0
24096,RMLF,1088116.0778010744,65779.45475770094,84.0,16.0
24128,RMLF,1088116.0778010744,89448.50928193083,84.1,15.9
24160,RMLF,1088116.0778010744,98783.15835373776,84.1,15.9
24192,RMLF,1088116.0778010744,131208.842518364,84.1,15.9
24224,RMLF,1088116.0778010744,166538.9582665276,84.1,15.9
24256,RMLF,1088116.0778010744,162503.31243987483,84.1,15.9
24288,RMLF,1088116.0778010744,194604.98119588735,84.2,15.8
24320,RMLF,1088116.0778010744,187656.14974296527,84.2,15.8
24352,RMLF,1088116.0778010744,194339.53476866873,84.2,15.8
24384,RMLF,1088116.0778010744,188634.58129180185,84.2,15.8
24416,RMLF,1088116.0778010744,184513.62316262166,84.3,15.7
24448,RMLF,1088116.0778010744,197550.2608463595,84.3,15.7
24480,RMLF,1088116.0778010744,211742.23476172355,84.3,15.7
24512,RMLF,1088116.0778010744,229720.0112855512,84.3,15.7
24544,RMLF,1088116.0778010744,221617.67682366274,84.3,15.7
24576,RMLF,1088116.0778010744,214850.2424746298,84.4,15.6
24608,RMLF,1088116.0778010744,208802.55156050017,84.4,15.6
24640,RMLF,1088116.0778010744,204144.6297377835,84.4,15.6
