arrival_time,first_executed_time,job_size
170107,170107,11
170129,170129,114
170150,170150,13
170179,170179,29
170203,170208,73
170221,170221,28
170240,170249,11
170267,170267,23
170288,170290,22
170311,170312,8
170339,170339,16
170381,170389,22
170396,170411,32
170420,170420,12
170360,170455,38
170486,170493,11
170501,170504,13
170519,170519,8
170542,170542,11
170572,170572,31
170589,170603,39
170607,170607,12
170622,170622,8
170650,170650,11
170670,170673,37
170695,170695,11
170713,170721,32
170733,170753,40
170763,170793,36
170799,170799,11
170817,170817,15
170839,170855,19
170860,170874,15
170878,170889,15
170896,170904,10
170915,170915,16
170949,170949,12
170972,170983,25
171000,171008,18
170933,171026,39
171053,171065,12
171076,171077,20
171091,171097,14
171109,171111,16
171024,171127,66
171136,171136,9
171167,171167,29
171196,171196,9
171222,171222,11
171245,171251,29
171268,171280,14
171294,171294,24
171320,171320,20
171339,171340,12
171364,171364,10
171385,171385,10
171410,171410,14
171437,171437,15
171462,171462,10
171489,171489,8
171536,171543,16
170788,171559,154
171563,171563,15
171594,171594,8
171614,171614,14
171635,171635,8
171656,171656,11
171678,171678,19
171706,171706,8
171728,171728,39
171761,171767,61
171787,171787,11
171814,171814,16
171844,171844,9
171890,171890,9
171924,171941,54
171946,171946,8
171964,171964,8
172009,172011,33
172036,172044,14
171981,172058,89
172065,172065,49
172090,172090,15
172114,172129,33
172136,172136,10
172167,172172,8
172198,172198,9
172249,172249,8
172275,172279,8
172223,172287,169
172295,172295,15
172322,172322,52
172374,172374,15
172352,172389,40
172428,172429,10
172400,172439,31
172456,172470,16
172478,172486,10
172498,172498,11
172522,172522,9
172540,172540,61
172570,172570,11
172601,172612,11
172625,172625,18
172653,172653,17
172679,172679,19
172698,172698,16
172725,172725,23
172748,172748,12
172772,172772,13
172802,172802,11
172830,172830,21
172851,172851,10
172883,172883,20
172905,172928,36
172939,172939,20
172970,172984,17
172983,173001,34
173009,173009,9
173042,173044,24
173068,173068,12
171868,173080,212
173096,173096,9
173123,173123,78
173144,173144,22
173197,173197,15
173168,173238,93
173244,173244,27
173264,173271,47
173288,173288,16
173316,173316,8
173340,173342,12
173366,173366,25
173399,173399,15
173424,173424,11
173450,173450,27
173472,173477,29
173501,173506,32
173531,173538,21
173552,173559,10
173573,173573,10
173597,173597,11
173619,173632,34
173637,173666,45
173667,173667,21
173725,173732,28
173749,173760,47
173783,173807,29
173831,173836,9
173807,173845,30
173861,173875,14
173885,173889,64
173898,173898,16
173913,173914,12
173932,173932,11
173961,173961,16
173982,174008,28
174003,174036,45
174041,174041,15
174081,174081,13
174106,174109,25
174134,174134,20
173221,174154,159
174166,174166,10
174186,174186,8
174211,174211,11
174237,174237,19
174267,174267,18
174288,174288,9
174309,174309,10
174325,174325,11
174350,174350,8
174373,174373,12
174403,174403,8
174428,174437,9
174064,174446,176
174457,174457,8
174473,174473,17
174502,174502,9
174525,174525,9
174547,174547,9
174571,174571,11
174618,174618,13
174651,174651,11
174671,174671,8
174689,174689,20
174709,174709,26
174728,174735,16
174754,174754,10
174775,174775,8
174592,174797,116
174798,174798,19
174824,174824,16
174850,174850,31
174866,174866,12
174906,174906,12
174929,174929,8
174958,174958,10
174982,174982,9
175008,175008,20
175029,175029,9
175048,175059,66
175069,175069,8
175088,175088,10
174886,175143,113
175162,175162,11
175194,175194,24
175225,175225,17
175244,175244,9
175267,175267,10
175283,175283,18
175335,175345,22
175358,175367,27
175388,175394,9
175415,175415,8
175442,175442,8
175463,175463,63
175476,175476,13
175501,175501,10
175524,175524,8
175546,175546,8
175570,175570,28
175598,175598,8
175626,175626,11
175655,175655,64
175679,175679,26
175704,175705,18
175721,175723,10
175742,175742,16
175767,175767,16
175802,175805,8
175832,175832,18
175854,175854,8
175879,175879,12
175897,175897,9
175928,175928,8
175959,175959,15
148684,175974,218
175982,175982,9
176005,176005,54
176029,176029,12
176055,176055,11
176089,176089,34
176118,176123,8
176140,176140,14
176167,176167,15
176188,176188,8
176211,176211,16
176231,176231,16
176265,176265,66
176318,176331,19
176347,176350,14
176290,176364,52
176372,176372,14
176396,176396,8
176414,176414,13
176437,176451,33
176459,176459,13
176482,176482,8
176503,176505,13
176534,176534,8
176564,176564,75
176599,176599,10
176621,176621,8
176636,176636,8
176657,176665,8
176674,176674,14
176694,176694,12
176719,176719,15
176739,176739,8
176770,176770,9
176799,176817,46
176820,176820,11
176842,176842,26
176869,176869,10
176896,176896,9
176919,176919,47
176963,176966,12
176941,176978,29
176992,176992,8
156520,177015,236
177019,177019,20
177055,177055,17
177076,177076,36
177099,177099,10
177118,177122,21
177143,177143,9
177162,177162,11
177184,177184,17
177207,177207,19
177237,177237,76
177287,177287,13
177314,177326,19
177337,177345,10
177260,177355,153
177363,177363,8
177388,177388,10
177421,177421,93
177447,177447,11
177469,177469,18
177496,177496,9
177524,177524,13
177543,177565,46
177568,177568,12
177595,177595,8
177627,177631,10
177650,177650,18
177674,177674,8
177694,177694,10
177753,177753,9
177768,177768,16
177790,177790,11
177814,177818,12
177722,177830,78
177873,177873,18
177898,177898,11
177926,177937,20
177956,177957,85
178031,178031,9
178001,178051,46
178056,178056,12
178077,178077,11
178106,178120,21
177976,178141,165
178143,178143,23
178170,178170,19
178198,178198,16
178222,178222,10
178252,178252,9
178281,178281,13
178304,178304,11
178325,178325,10
178391,178391,9
178409,178426,17
178431,178431,9
178356,178452,65
178460,178460,8
178486,178486,9
178505,178505,14
178534,178534,9
178557,178557,17
178585,178585,8
178614,178614,10
178634,178634,10
178660,178660,21
178688,178688,17
178712,178712,19
178741,178741,8
178772,178772,26
178818,178818,16
178848,178848,21
178873,178873,8
178891,178891,8
178909,178920,76
178930,178930,8
178962,178962,14
178990,178990,17
179008,179008,8
179025,179025,8
179051,179051,11
178798,179062,146
179075,179075,11
179097,179097,15
179120,179120,14
179143,179143,71
179157,179157,23
179191,179191,28
179222,179222,10
179239,179239,17
179281,179292,31
179303,179303,8
179263,179331,35
179357,179366,91
179378,179378,12
179395,179395,10
179425,179425,23
179456,179456,8
179474,179474,10
179493,179493,10
179515,179515,14
179540,179544,10
179559,179559,9
179577,179577,10
179596,179596,25
179622,179622,8
179642,179642,8
179663,179663,11
179695,179695,10
179712,179712,10
179735,179750,25
179754,179775,31
179776,179776,8
179811,179814,11
179797,179825,59
179829,179829,9
179860,179860,10
179879,179879,8
179903,179911,10
177842,179921,223
179933,179933,18
179958,179958,9
179985,179985,8
180010,180010,20
180030,180030,10
180058,180058,15
180084,180084,10
180107,180107,19
180131,180131,11
180159,180159,32
180182,180191,12
180207,180207,12
180223,180223,30
180245,180253,10
180269,180269,8
180295,180295,19
180315,180315,22
180351,180351,12
180374,180374,12
180409,180409,16
180441,180449,9
161168,180458,236
180469,180469,9
180484,180484,83
180506,180506,10
180530,180530,10
180563,180563,8
180583,180583,11
180546,180606,143
180647,180647,8
180664,180664,9
180689,180689,8
180715,180715,11
180735,180735,13
180785,180785,11
180764,180809,47
180816,180816,18
180862,180874,13
180840,180887,43
180891,180891,35
180918,180926,18
180940,180944,19
180960,180963,28
180981,180991,12
181007,181007,10
181038,181052,24
181070,181076,14
180618,181090,208
181095,181095,12
181121,181121,9
181144,181144,20
181176,181176,24
181202,181202,48
181225,181250,101
181253,181253,12
181282,181282,15
181306,181306,12
181327,181327,12
181350,181350,35
181373,181385,23
181391,181391,8
181433,181433,23
181460,181460,18
181481,181481,10
181502,181519,28
181531,181531,13
181555,181560,8
181403,181568,79
181569,181569,10
181594,181594,9
181617,181617,10
181639,181639,17
181690,181693,8
181665,181701,31
181709,181709,13
181733,181745,26
181752,181752,12
181776,181783,38
181797,181797,13
181834,181834,90
181852,181852,8
181879,181879,10
181902,181902,13
181929,181929,23
181954,181978,29
181980,181980,13
182001,182001,10
182019,182030,13
182039,182043,93
182061,182061,34
182084,182095,13
182111,182111,26
182136,182137,9
182164,182164,10
182187,182187,8
182202,182236,40
182247,182247,11
182220,182287,45
182304,182304,9
182328,182328,8
182351,182351,9
182380,182380,12
182404,182404,18
182437,182437,26
182466,182466,10
182492,182492,10
182516,182516,8
182540,182540,19
182560,182560,31
182586,182591,9
182605,182605,13
182630,182630,9
182658,182658,21
182679,182679,21
182723,182726,9
182277,182735,173
182745,182745,8
182769,182769,104
182793,182793,29
182818,182822,10
182842,182842,9
182870,182870,17
182897,182897,17
182920,182920,15
182947,182947,12
182974,182982,20
182997,183002,27
183022,183029,55
183043,183043,31
183064,183074,34
183087,183087,20
183124,183128,8
183108,183136,27
183142,183142,8
183167,183171,8
183187,183187,14
183222,183222,9
183238,183243,9
183262,183262,19
183286,183286,14
183313,183313,9
183325,183325,15
183347,183347,9
183376,183376,16
183400,183400,15
183429,183429,12
183451,183451,21
183468,183472,50
183490,183490,14
183513,183513,12
183537,183548,20
183566,183568,8
183590,183590,27
183641,183660,23
183669,183683,18
183691,183701,30
183728,183731,11
183705,183742,44
183759,183759,12
183785,183798,22
183806,183806,8
183827,183828,26
183614,183854,68
183855,183855,12
183896,183896,8
183929,183929,12
183874,183954,130
183960,183960,14
183985,183985,17
184012,184012,11
184044,184044,59
184061,184061,13
184108,184116,11
184122,184127,27
184145,184154,18
184081,184172,37
184175,184175,21
184205,184205,8
184235,184238,22
184256,184260,13
184275,184275,10
184290,184290,9
184311,184311,44
184333,184333,11
184363,184366,8
184389,184389,25
184412,184414,8
184445,184445,20
184468,184468,20
184488,184488,10
182694,184520,200
184522,184522,35
184543,184557,17
184575,184575,23
184595,184598,122
184619,184619,39
184639,184639,14
184656,184672,18
184673,184673,9
184688,184688,8
184705,184707,10
184732,184732,8
184761,184761,10
184786,184786,17
184846,184853,9
184819,184862,38
184869,184869,12
184891,184891,12
184911,184924,17
184926,184926,9
184952,184952,9
184978,184978,29
184996,185007,13
185018,185020,8
185041,185041,8
185066,185066,30
185095,185096,16
185123,185123,14
185152,185152,16
185174,185174,19
185197,185197,11
185222,185222,10
185245,185245,43
185269,185288,36
185310,185310,8
185337,185337,15
185354,185354,15
185374,185374,11
185422,185422,27
185446,185449,17
185479,185502,43
185509,185509,22
185524,185531,24
185538,185538,10
185568,185601,73
185617,185617,32
185639,185649,10
185677,185677,18
185700,185700,17
185724,185751,50
185754,185754,8
185777,185777,10
185803,185803,11
185824,185830,8
185658,185838,62
185843,185843,15
185867,185867,12
185888,185888,21
185914,185914,8
185939,185956,20
185968,185976,8
185288,185984,211
185988,185988,27
186007,186015,28
186028,186043,17
186055,186060,14
186079,186079,28
186107,186107,10
186131,186131,27
186147,186158,14
186169,186172,9
186191,186191,8
186214,186214,12
186230,186230,56
186256,186256,10
186276,186276,14
186309,186310,9
186328,186328,21
186352,186352,88
186378,186378,9
186410,186410,13
186432,186432,24
186485,186486,10
186459,186496,28
186511,186524,19
186549,186549,60
186578,186578,23
186598,186601,8
186620,186620,17
186653,186657,10
186676,186676,10
186706,186706,13
186732,186732,11
186757,186757,9
186781,186781,13
186798,186798,11
186817,186817,37
186843,186854,11
186874,186874,9
186897,186897,11
186929,186929,13
186950,186956,12
186968,186968,9
186531,186977,179
186995,186995,10
187022,187022,68
187038,187038,16
187059,187059,16
187081,187081,8
187102,187102,8
187135,187138,17
187157,187157,32
187180,187180,8
187203,187203,8
187224,187224,18
187249,187249,13
187268,187268,50
187284,187284,9
187309,187309,15
187337,187342,37
187358,187379,51
187382,187382,14
187404,187404,35
187447,187447,10
187464,187464,13
187499,187502,11
187423,187513,40
187523,187523,13
187576,187576,8
187597,187597,10
187614,187614,12
187642,187642,13
187668,187668,29
187687,187697,26
187709,187723,15
187737,187738,9
187769,187769,15
187792,187813,27
187825,187825,11
187848,187851,25
187544,187876,114
187879,187879,12
187898,187898,13
187922,187922,43
187952,187952,8
187978,187978,9
188011,188011,35
188031,188031,10
188055,188056,10
188088,188088,32
188110,188120,10
188126,188130,16
188146,188146,8
188160,188160,9
188189,188205,18
188226,188226,12
188247,188247,78
188278,188278,10
188328,188335,31
188349,188349,16
188303,188382,41
188388,188388,12
188407,188407,22
188426,188429,20
188453,188453,8
188477,188485,8
188371,188493,53
188496,188496,8
188512,188512,38
188541,188550,15
188576,188576,8
188621,188621,83
188647,188647,10
188673,188673,9
188719,188723,12
188694,188735,31
188753,188753,10
188780,188780,10
188808,188808,9
188835,188835,12
188858,188858,8
188879,188879,9
188905,188905,20
188929,188929,13
188954,188954,13
188970,188970,13
189021,189021,15
189040,189040,10
189064,189064,23
189094,189094,14
189118,189118,15
189153,189161,8
189137,189169,24
188991,189193,111
189201,189201,10
189227,189227,10
189254,189254,8
189282,189282,42
189308,189324,16
189330,189330,8
189352,189352,43
189377,189395,18
189401,189413,35
189421,189421,10
189443,189458,17
189472,189475,9
189486,189486,8
189506,189506,9
189536,189536,9
185401,189556,236
189559,189559,17
189574,189576,17
189593,189593,24
189609,189617,13
189633,189633,8
189652,189652,10
189670,189670,34
189695,189704,14
189708,189718,12
189740,189740,16
189766,189766,8
189793,189793,21
189823,189823,8
189846,189846,8
189871,189871,37
189892,189908,33
189922,189922,9
189963,189963,66
189991,189991,11
190017,190017,9
190049,190049,10
190070,190070,11
190088,190088,23
190110,190111,46
190135,190135,16
190162,190173,34
190187,190187,8
190214,190215,8
190239,190239,13
190280,190280,16
190305,190305,9
190326,190326,9
190356,190356,13
190373,190383,10
190257,190393,191
190402,190402,24
190432,190432,8
190454,190454,9
190472,190472,13
190490,190490,25
190516,190516,8
190542,190542,77
190570,190570,12
190602,190602,11
190628,190628,10
190659,190659,10
190682,190682,11
190706,190706,18
190729,190729,8
190753,190753,8
190772,190772,29
190790,190790,9
190812,190812,8
190836,190836,9
190850,190850,10
190872,190872,9
190904,190910,12
189942,190922,233
190926,190926,9
190946,190946,11
190973,190973,39
190999,191012,74
191023,191023,24
191036,191047,15
191064,191064,15
191084,191084,28
191105,191112,8
191149,191149,22
191177,191177,19
191216,191217,8
191127,191225,74
191233,191233,15
191256,191256,8
191281,191281,19
191298,191300,40
191323,191340,17
191349,191357,10
191379,191408,38
191422,191446,25
191451,191471,35
191497,191506,12
191476,191518,127
191522,191522,13
191550,191550,11
191579,191579,14
191607,191607,8
191633,191633,8
191657,191657,13
191672,191672,21
191722,191722,8
191697,191741,38
191747,191747,17
191768,191768,8
191798,191804,11
191814,191815,18
191404,191833,145
191843,191843,12
191873,191873,67
191895,191895,8
191918,191918,24
191937,191942,10
191981,191982,8
191955,191990,30
192010,192020,10
192028,192030,12
192059,192059,41
192088,192100,12
192105,192112,22
192128,192134,8
192154,192154,43
192174,192174,12
192197,192209,12
192219,192221,8
192284,192284,13
192299,192299,22
192326,192326,14
192358,192366,12
192376,192378,16
192401,192401,8
192426,192426,42
192447,192447,17
192490,192490,24
192516,192516,36
192540,192540,8
192559,192560,71
192580,192580,11
192612,192612,15
192636,192636,13
192657,192657,10
192676,192680,24
192701,192704,25
192718,192718,8
192748,192748,13
192767,192767,14
192788,192788,120
192808,192808,27
192829,192835,37
192852,192852,8
192879,192880,34
192898,192898,10
192927,192927,13
192955,192955,20
192973,192975,23
192989,192989,8
193009,193009,10
193031,193031,36
193052,193067,51
193107,193118,17
193123,193135,20
193148,193155,14
193173,193173,12
193202,193202,9
193226,193226,13
193245,193245,19
193262,193264,19
193288,193308,40
193310,193310,19
193336,193336,15
193366,193382,27
193392,193392,8
193413,193417,17
193354,193434,125
193462,193462,17
193483,193483,8
193500,193500,27
193532,193532,9
193560,193560,26
193579,193586,18
193613,193613,13
193634,193634,18
193669,193669,10
193701,193705,8
193440,193713,123
193726,193726,25
193750,193751,47
193774,193774,9
193794,193807,28
193825,193835,10
193848,193848,9
193873,193873,11
193886,193886,10
193910,193910,22
193931,193932,20
193956,193956,12
193972,193972,9
194022,194022,15
194044,194044,8
193995,194071,74
194093,194093,12
194116,194116,10
194139,194139,8
194163,194163,11
194183,194186,17
194070,194203,78
194233,194233,30
194260,194263,11
194276,194276,9
194299,194299,15
194318,194318,10
194341,194341,9
194213,194365,100
194366,194366,57
194409,194409,12
194433,194435,8
194389,194443,34
194455,194455,21
194477,194498,37
194502,194502,10
194529,194529,15
194555,194560,10
194572,194572,13
194594,194594,22
194621,194621,18
194642,194642,8
194663,194663,13
194677,194677,11
194705,194705,21
194723,194726,18
194746,194746,9
194767,194767,25
194808,194808,10
194835,194837,12
194787,194849,37
194864,194886,101
194887,194887,11
194912,194912,18
194938,194938,8
194963,194963,30
194988,194993,8
195010,195010,16
195035,195035,15
195067,195067,8
195101,195101,11
195078,195112,28
195138,195140,14
195120,195154,61
195182,195182,22
195206,195206,10
195227,195227,10
195254,195257,11
195157,195268,135
195269,195269,10
195295,195295,34
195308,195329,22
195335,195351,22
195360,195373,19
195378,195378,9
195396,195401,17
195421,195421,21
195443,195443,8
195473,195473,9
195490,195490,22
195521,195521,15
195553,195553,15
195574,195574,8
195597,195597,8
195612,195612,22
195643,195643,11
195670,195675,10
195693,195693,8
195707,195707,22
195730,195730,25
195754,195755,32
195776,195787,48
195828,195835,8
195857,195857,9
195891,195891,90
195915,195915,14
195932,195932,10
195958,195958,8
195981,195981,15
196009,196009,9
196029,196037,15
196048,196052,8
196069,196069,11
196095,196095,14
196121,196121,10
196141,196141,12
196160,196200,61
196211,196211,10
196240,196271,59
196287,196287,20
196324,196350,34
196357,196357,10
196381,196381,11
196187,196405,72
196459,196459,15
196482,196482,8
196265,196500,72
196501,196501,12
196520,196520,15
196554,196554,14
196575,196575,18
196610,196631,21
196635,196635,16
196657,196668,11
196677,196679,8
196594,196687,43
196697,196697,11
196724,196741,54
196754,196795,49
196802,196802,15
196830,196830,20
196852,196852,18
196895,196897,9
196870,196906,36
196920,196920,13
196940,196955,41
196975,196975,13
196996,196996,9
197014,197018,10
196778,197028,49
197042,197042,8
196407,197085,80
197091,197091,13
197116,197116,27
197140,197143,15
197171,197171,40
197198,197211,38
197216,197216,16
197236,197236,14
197259,197259,10
197289,197289,15
197307,197307,8
197332,197332,17
197352,197352,9
197372,197387,49
197397,197397,25
197419,197422,21
197451,197451,11
197468,197468,11
197494,197504,33
197534,197537,48
197564,197585,29
197592,197592,10
197612,197624,12
197635,197636,8
197514,197644,77
197649,197649,12
197674,197674,24
197702,197702,18
197728,197728,18
197749,197749,22
197767,197771,12
197789,197789,8
197813,197813,15
197838,197850,16
197861,197866,12
197878,197878,33
197900,197911,31
197927,197942,27
197954,197954,8
196431,197977,80
197983,197983,12
198002,198002,8
198028,198028,8
198058,198058,10
198081,198095,16
198102,198111,10
195797,198121,157
198124,198124,24
198147,198148,12
198177,198177,9
198204,198204,53
198223,198223,11
198247,198247,9
198274,198277,45
198301,198301,16
198323,198323,12
198342,198350,26
198418,198418,11
198438,198438,10
198460,198460,8
198488,198488,12
198508,198508,9
198524,198524,17
198553,198553,8
197062,198570,170
198573,198573,11
198598,198598,19
198620,198620,9
198655,198655,11
198685,198685,21
198708,198708,102
198729,198729,14
198751,198751,22
198793,198793,17
198822,198822,8
198844,198844,9
198861,198861,8
198888,198888,10
198917,198917,14
198944,198944,15
198977,198977,16
198999,198999,11
199050,199057,31
199023,199088,54
199097,199097,10
199124,199124,10
199152,199152,8
199075,199170,68
199182,199182,28
199202,199210,31
199235,199241,8
199282,199282,11
199305,199316,15
199326,199331,13
198361,199344,170
199349,199349,25
199363,199374,27
199416,199416,20
199447,199447,27
199479,199479,8
199497,199497,12
199526,199526,11
199549,199549,8
199582,199582,50
199607,199607,14
199633,199633,9
199664,199664,25
199680,199689,25
199711,199714,11
199738,199738,37
199754,199754,17
199804,199804,8
199831,199848,20
199853,199853,9
199875,199877,22
199896,199899,12
199566,199911,97
199920,199920,18
199948,199948,15
199960,199963,55
200005,200005,9
200030,200030,23
200070,200070,15
200093,200093,14
200121,200121,26
200148,200148,30
200169,200178,19
200217,200232,15
200237,200247,25
200262,200272,10
200186,200282,38
200281,200320,39
200329,200329,19
200372,200378,13
200390,200391,12
200293,200403,45
200408,200408,20
200432,200432,8
200450,200450,9
200349,200485,53
200505,200505,8
200542,200546,10
200524,200556,48
200561,200561,9
200589,200589,9
200613,200622,17
199782,200639,129
200641,200641,10
200665,200665,39
200685,200685,11
200710,200715,64
200730,200730,16
200747,200747,19
200794,200794,16
200812,200830,21
200835,200851,18
200856,200856,11
200878,200880,42
200901,200922,32
200925,200925,11
200952,200952,11
200976,200976,31
200998,200998,8
201013,201015,9
201041,201041,8
201061,201061,10
201109,201109,19
201138,201138,8
201154,201154,8
201179,201179,9
201086,201199,69
201203,201203,13
201225,201225,8
201251,201251,8
201271,201271,8
201301,201305,9
199984,201314,133
201325,201325,44
201365,201369,10
201342,201379,29
201393,201393,10
201414,201418,8
201443,201443,11
201467,201467,12
201518,201518,18
201543,201543,16
201570,201570,22
201593,201593,12
201620,201620,11
200474,201650,153
201652,201652,8
201679,201679,8
201710,201710,14
201731,201731,28
201757,201759,9
201783,201783,9
201804,201804,12
201828,201828,8
201850,201850,21
201877,201877,12
201896,201896,11
201927,201943,20
201949,201963,24
201968,201968,13
201995,202000,83
202014,202014,19
202063,202063,18
202085,202085,9
202106,202106,8
202129,202137,10
200771,202147,160
202153,202153,13
202169,202169,31
202193,202200,13
202222,202222,10
202252,202252,12
202264,202264,32
202293,202296,8
202321,202321,10
202342,202342,8
202369,202369,60
202394,202394,10
202411,202411,9
202429,202429,15
202450,202450,9
202469,202472,10
202537,202537,12
202490,202569,92
202580,202580,10
202603,202603,15
202634,202634,19
202680,202680,17
202704,202722,50
202734,202734,14
202662,202786,56
202790,202790,28
202812,202818,11
202842,202842,34
202871,202876,8
202921,202923,29
202938,202952,20
202957,202972,16
202977,202977,8
202899,202996,33
203021,203029,9
202997,203038,108
203048,203048,10
203068,203068,10
203082,203082,20
203102,203102,8
203172,203172,9
203189,203203,18
203219,203221,16
203202,203237,24
203261,203261,8
203237,203269,45
203281,203281,17
203309,203309,9
203332,203340,31
203353,203353,8
203375,203379,9
203139,203388,64
203398,203398,12
203448,203464,26
203473,203473,16
203491,203506,19
203509,203525,18
203541,203543,17
203417,203560,69
203563,203563,8
203584,203584,11
203153,203648,109
203649,203649,15
203677,203677,22
203703,203703,69
203732,203732,8
203758,203758,8
203788,203788,11
203814,203814,8
203841,203841,20
203859,203861,51
203885,203885,15
203900,203900,8
203925,203935,13
203950,203950,13
203992,203992,18
204014,204014,9
203969,204045,109
204063,204063,8
204091,204091,21
204114,204114,12
204137,204137,9
204159,204159,10
204180,204180,10
204205,204224,42
204234,204234,16
204262,204262,18
204291,204291,8
202763,204308,125
204319,204319,12
204344,204344,9
204371,204371,9
204398,204398,9
204423,204423,9
204469,204481,29
204487,204510,24
204512,204512,9
204538,204543,8
204036,204551,130
204563,204563,8
204593,204593,14
204623,204623,70
204646,204646,16
204668,204668,11
204697,204697,14
204728,204734,9
204754,204754,12
204766,204766,32
204795,204798,9
204809,204809,8
204837,204837,23
204857,204860,12
204878,204878,25
204899,204903,9
204924,204924,8
204952,204952,8
202510,204969,134
204982,204982,38
205002,205002,8
205024,205028,100
205040,205040,14
205072,205072,44
205092,205092,14
205130,205130,12
205151,205151,33
205217,205217,8
205239,205239,8
205254,205261,12
205176,205273,79
205276,205276,8
205295,205295,8
205329,205329,9
205348,205348,10
205375,205375,9
205202,205396,88
205402,205402,16
205420,205420,8
205439,205439,52
205465,205465,15
205507,205507,12
205532,205532,8
205550,205550,12
205596,205607,21
205613,205628,21
205640,205649,11
205570,205660,77
205665,205665,14
205684,205684,13
205703,205703,10
205734,205734,9
205774,205783,10
205755,205793,85
205801,205801,15
205820,205820,22
205844,205844,13
205872,205872,12
205895,205895,14
205916,205916,10
205942,205964,33
205994,205997,8
205971,206005,55
206019,206019,13
206049,206049,14
206066,206066,18
206091,206091,9
205484,206114,99
206125,206125,10
206164,206164,27
206193,206193,46
206218,206218,10
206238,206238,9
206269,206269,25
206292,206294,14
206309,206309,10
206335,206335,20
206373,206373,9
206394,206394,8
206416,206416,9
206445,206445,10
206464,206464,14
206487,206487,20
206519,206519,33
206541,206552,25
206564,206577,13
206583,206590,10
206611,206611,15
206639,206639,8
206672,206679,30
206689,206689,18
206706,206707,13
206739,206740,14
204442,206754,135
206766,206766,10
206792,206792,9
206815,206815,8
206835,206835,10
206853,206853,10
206881,206881,24
206911,206911,8
206935,206935,8
206960,206976,35
206994,206994,14
207013,207013,11
202562,207036,177
207042,207042,15
207066,207066,8
207094,207094,9
207122,207122,14
207143,207143,30
207170,207173,32
207196,207205,10
207224,207224,13
207252,207252,8
207270,207270,11
207291,207291,31
207312,207322,12
207336,207336,9
207365,207365,17
207397,207397,10
207436,207442,18
207419,207460,32
207467,207467,15
207485,207485,13
207509,207520,84
207532,207532,26
207555,207558,62
207592,207592,11
207622,207631,12
207647,207647,13
207668,207668,15
207693,207693,13
207718,207756,43
207772,207772,10
207800,207809,27
207824,207824,11
207844,207847,9
198770,207856,189
207874,207874,11
207897,207897,19
207920,207920,22
207942,207942,12
207966,207966,8
208000,208000,79
208028,208028,11
208054,208054,10
208072,208072,23
208109,208123,24
208127,208127,8
208148,208155,11
208095,208166,51
208169,208169,29
208196,208198,19
208210,208217,9
208226,208226,9
208243,208243,8
208266,208266,19
208289,208289,9
208314,208319,79
208334,208334,15
208354,208354,12
208375,208375,26
208401,208401,24
208424,208425,11
208457,208457,16
208476,208476,8
208496,208496,9
208529,208529,34
208550,208550,9
208567,208572,11
208589,208589,13
208611,208611,14
208638,208638,9
208665,208665,30
208687,208695,13
208728,208728,8
208757,208777,58
208779,208779,8
208802,208802,10
208823,208823,13
208859,208866,12
208702,208878,67
208886,208886,19
208913,208913,8
208935,208935,25
208960,208960,30
209016,209027,17
209042,209044,14
209004,209058,26
209067,209067,8
209091,209092,11
208981,209103,38
209117,209117,14
209148,209155,8
203123,209163,189
209168,209168,10
209195,209195,10
209220,209220,11
209245,209245,36
209266,209281,37
209294,209318,50
209368,209368,8
209320,209376,74
209399,209399,9
209420,209420,15
209443,209443,10
209463,209484,30
209488,209488,8
209510,209510,8
209346,209530,125
209541,209541,21
209569,209569,50
209598,209598,8
209638,209638,74
209659,209659,28
209686,209687,11
209716,209716,8
209742,209742,8
209771,209771,38
209795,209795,10
209814,209819,40
209854,209859,8
209834,209867,34
209871,209871,11
209891,209891,13
209919,209925,20
209936,209945,10
209955,209955,9
209986,209986,13
210010,210010,9
210038,210038,9
210070,210087,22
210113,210113,8
210134,210134,53
210162,210162,8
210182,210195,83
210217,210217,13
210238,210238,14
210264,210264,9
210285,210285,15
210309,210309,10
210333,210339,8
210353,210353,11
210373,210373,28
210392,210401,27
210417,210417,10
210442,210442,14
210468,210468,16
210503,210503,26
210532,210532,12
210551,210551,9
210573,210573,10
210590,210590,9
210618,210618,8
210637,210648,16
210662,210664,16
209617,210680,145
210682,210682,11
210705,210705,8
210723,210723,13
210755,210755,12
210778,210778,23
210800,210801,12
210826,210826,17
210844,210844,8
210871,210871,8
210892,210892,10
210946,210947,36
210970,210970,8
210927,210991,46
210993,210993,10
211015,211015,8
211035,211035,16
211058,211058,10
207744,211081,199
211085,211085,18
211106,211106,9
211134,211134,55
211150,211150,8
211172,211197,75
211200,211200,17
211227,211227,9
211237,211237,55
211260,211260,22
211289,211314,34
211321,211348,34
211365,211382,18
211387,211400,20
211469,211469,8
211344,211489,71
211490,211490,15
211506,211506,9
211538,211538,22
211568,211568,33
211589,211601,12
211615,211615,9
211638,211638,21
211668,211681,22
211693,211703,11
211442,211714,78
211717,211717,9
211743,211743,10
211775,211775,12
211808,211823,19
211827,211827,8
211415,211850,110
211853,211853,32
211880,211885,82
211901,211901,16
211923,211923,21
211979,211979,17
211995,211996,9
212025,212030,8
212063,212063,10
212092,212092,11
212111,212111,23
212137,212137,45
212169,212169,8
212210,212242,39
212243,212243,19
212272,212272,8
212197,212308,48
212313,212313,12
212341,212368,31
212386,212399,18
212406,212417,18
